# x, y, z, vx, vy, vz
-1.60235e-005,1.2202e-005,0.000153609,-0.0301776,0.243614,0.0711069,
-1.83502e-005,-1.07108e-006,2.55727e-005,0.255438,1.04387,0.00196032,
1.51813e-005,8.19597e-006,-3.98158e-005,-0.57211,-0.552839,0.239634,
1.58807e-005,-1.19838e-005,-9.41063e-005,0.801991,-0.217231,0.170948,
1.69095e-005,5.3529e-006,3.97388e-005,-0.148805,-0.389031,-0.0879228,
-1.79097e-005,-4.00562e-006,-5.32292e-005,-0.0205925,0.313575,0.07078,
1.95503e-005,-4.82383e-006,-0.000144661,0.260481,-0.592589,-0.000685265,
1.8543e-005,-5.16292e-006,1.07729e-005,0.19243,-0.867591,0.0447681,
-4.37025e-008,1.85533e-005,9.38524e-005,-0.565043,0.26052,0.123001,
1.65271e-005,-3.72658e-006,0.000163092,0.0767308,-0.465976,0.10711,
1.87053e-005,-5.92782e-006,8.79058e-005,0.431431,-0.177464,-0.090913,
4.58863e-006,-1.74716e-005,0.000108753,0.933676,-0.241242,-0.112038,
-1.2845e-005,1.38427e-005,-0.000108475,-0.426436,0.209173,0.261317,
-3.00699e-006,3.94035e-006,0.000180127,-0.261168,-0.0727704,-0.0368319,
8.74226e-006,1.55878e-005,0.000145088,-0.970909,-0.550059,-0.0665162,
1.59486e-005,5.08915e-006,0.000117385,0.179505,-0.179075,0.127128,
-7.00685e-006,-1.49152e-005,0.00015933,0.831602,0.355343,0.00337397,
-1.84758e-005,1.18887e-006,0.000100666,-0.0351373,0.473928,0.25111,
-1.17982e-005,-1.23396e-005,-0.000100783,0.304036,-0.0341298,0.245342,
-5.87927e-006,-1.69979e-005,8.07021e-005,0.906124,0.148465,0.00259568,
3.60723e-007,-1.79362e-005,-0.000155582,0.664117,-0.160963,0.20937,
-1.46756e-005,-9.59132e-006,0.000131035,0.402979,0.343977,0.23702,
6.23051e-006,-1.86537e-005,3.28941e-005,0.985752,0.147273,0.00747876,
-4.95076e-006,1.86182e-005,-0.000136104,-0.962989,0.0902968,0.367662,
1.03582e-005,1.37822e-005,6.68304e-005,-0.545001,-0.550522,0.0401323,
-1.31206e-005,1.5174e-005,-3.26203e-005,-1.00497,0.105358,0.0770409,
1.9529e-005,-2.70691e-006,-6.66447e-005,-0.0223203,-0.724978,-0.181791,
1.40326e-006,-3.37579e-006,-0.000180447,0.222063,-0.064167,-0.0733709,
-1.08449e-005,1.76506e-005,4.59771e-005,-0.86916,0.236367,0.125783,
8.00864e-006,1.31059e-005,-0.000162,-0.363958,-0.457427,0.00719567,
-1.75183e-005,1.11915e-005,7.23714e-005,0.0245128,0.65879,-0.0330459,
-1.77664e-005,9.07012e-006,-3.09623e-006,-0.462189,0.4337,0.0155469,
-1.1152e-005,1.64462e-005,0.000123632,-0.324031,0.512571,0.0994796,
7.50884e-006,1.58254e-005,-8.77854e-005,-0.368813,-0.432237,0.258994,
1.47486e-005,7.5825e-006,-0.00011667,-0.173335,-0.672898,-0.183886,
1.35211e-005,-1.50709e-005,0.000137413,0.480781,-0.319172,-0.186272,
-3.79072e-006,1.92307e-005,-6.01294e-005,-0.757685,0.309326,-0.0687724,
7.91521e-006,1.48869e-005,-1.09896e-005,-0.608927,-0.348603,-0.230058,
1.48324e-005,-1.52085e-005,6.06927e-005,0.460712,-0.705704,-0.114732,
9.5377e-006,-1.83507e-005,-4.61398e-005,1.11742,-0.511894,0.0844102,
-1.71335e-005,-5.24862e-006,-0.000132848,0.0352399,0.933047,-0.169625,
-4.87053e-007,1.74084e-005,1.85423e-005,-0.681006,-0.263344,-0.0251005,
-1.72878e-005,6.65305e-006,-0.000159467,-0.391678,0.810083,-0.0960607,
-1.38614e-005,-1.05457e-005,5.31336e-005,0.204546,0.251679,-0.247192,
-1.85472e-005,8.21887e-006,-7.98036e-005,-0.358592,0.630555,0.0309299,
6.84793e-006,-1.69712e-005,-0.000123647,0.548738,-0.331505,-0.103414,
-1.84471e-006,-1.85882e-005,-7.34658e-005,0.349323,-0.378823,-0.0821481,
1.53059e-005,-1.20953e-005,-1.82621e-005,0.20561,-0.649602,0.07049,
-3.31703e-006,-1.74158e-005,3.79565e-006,0.463716,0.21842,0.0383327,
-1.2352e-005,-1.24298e-005,-2.4504e-005,0.0856784,-0.0687615,-0.143672,
